path,size_bytes,sha256
data/processed/real/tourism_monthly/T125.csv,15985,7501b97efe2597afad4fa5daec0d522d4a992eb64d90793f6f4b277c00364fde
data/processed/real/tourism_monthly/T126.csv,15688,fe10e3feb51e99b5b720ed957e09071c58bd070e368631642baa0e343d4a95bf
data/processed/real/tourism_monthly/T127.csv,15822,baf21d7bec8b114608a88bc51a6b096522cbbfd5515ab8ef366355254b2f7f57
data/processed/real/tourism_monthly/T128.csv,16435,353c4be5362df44f2b87e03fcb5e4f8b8ac19f6bf17b3942b1912bd784706eea
data/processed/real/tourism_monthly/T129.csv,15847,70e1d7cf8aa2b794f78cf5cb2662051394bdddabac2a6780d9d2401aa9e0e8dc
data/processed/real/tourism_monthly/T13.csv,21833,8051e04def631212d6911762d0fcbf8ee732625e55cfcb07dd30a1260596be10
data/processed/real/tourism_monthly/T130.csv,16430,83f460ddc3c7aeb85f6096fe12a9753407fbadff2fecef77998e727c6f1e81d2
data/processed/real/tourism_monthly/T131.csv,15960,4de612e81956449b2434ee1ba71b64b31808ba47c1d63c77f74a7cd6c4e7ad8b
data/processed/real/tourism_monthly/T132.csv,16083,1b9d8df15f07ab2ba41a0f58b79225b8cd21338dd78f91c05e684aa4d0961e67
data/processed/real/tourism_monthly/T133.csv,15802,b6acd9ca7b88c15a8b813f81a5f953c68a958df8c525298af1b0f2a2ad937a7a
data/processed/real/tourism_monthly/T134.csv,15801,a5bf367698ad93d0b5b421062a5258612bf738a6420c8ff6655c29e6faf7e90b
data/processed/real/tourism_monthly/T135.csv,15835,3f487e0152dd641be78936f1fe316074f26ea47a8536f143c581c75f3ab5e037
data/processed/real/tourism_monthly/T136.csv,16079,ce3d74613481addcab83850b239dd3dc2feb40be8dbf828896b773b9f7b789db
data/processed/real/tourism_monthly/T137.csv,16330,8afbf8a1d39dc25b17e3a95ffb44a57796aba0d505e530b61bb961a039454dd2
data/processed/real/tourism_monthly/T138.csv,15703,c9837ff9389de449861fadec6f7d9a9abca0f1bb03967f97b69c252efaf69aaf
data/processed/real/tourism_monthly/T139.csv,15744,5f8d771bd0f1b0079636455dd82b40f1226c74a3b69ab743c5e771e09fac4fe0
data/processed/real/tourism_monthly/T14.csv,21769,c33036f40bccb16d53f1082c6d80f9c983f6862570c531a1f56e8649e3194b8e
data/processed/real/tourism_monthly/T140.csv,15972,fdc3ca27dce5ede91e00e1d83631422c9e0f2f4b16a83a26bd3acd9bd3add988
data/processed/real/tourism_monthly/T141.csv,15799,cd072844c017fc698b97221cdbaed08cb155a8cab742049eaeb5ea4a7f78b278
data/processed/real/tourism_monthly/T142.csv,15669,5c1032bdc49e6cea47ac56c88b557e52481e032f61b3665ca2eff0a54905f2a2
data/processed/real/tourism_monthly/T143.csv,15841,445c563f3526f806d2677ec113989f6986178f34004a23d8fe56d16f9489009a
data/processed/real/tourism_monthly/T144.csv,16036,1166ca8360dd99383c039a3b4b0fe3d8ec717107d34184a8f2137e9a0dd07329
data/processed/real/tourism_monthly/T145.csv,15683,0720f336760ae41c1073bdd8fa31fa9eac97c09ef0a46ca3b86d2c22b2adc76c
data/processed/real/tourism_monthly/T146.csv,7351,b09011f97a17585d974d8660043732a4c3733fce96180f5db8dc16bf2e4e435d
data/processed/real/tourism_monthly/T147.csv,16397,4bfc1336e922a3fb5b5afcc255f42b235652ba4336643d2099ddc48bcfe4cf1f
data/processed/real/tourism_monthly/T148.csv,16134,c25a7b30f011fe7f3e0258fe433fcca69028ba96fd9b5a4c88af5439e9d007d4
data/processed/real/tourism_monthly/T149.csv,16071,d5db1ff40f408cf8451576bd87d01f9fbc1f493de9d23f51fec551f9cd8e045b
data/processed/real/tourism_monthly/T15.csv,20048,7f2f29d087c02b332b0a85ce6c264458c06bfca937b72d9c9403d70940bd8251
data/processed/real/tourism_monthly/T150.csv,16202,dab31c357a0cd61a01dfd03176ebb6371f2252732fd5811b2eef5dd1a916ab8b
data/processed/real/tourism_monthly/T151.csv,16117,7fcc4da83c006a86d29708ab7945ab90abc0ffd485d3c0d23782065652c68460
data/processed/real/tourism_monthly/T152.csv,15983,09a6ec526e9f409bfdf97eb16698002b9a4170ab6796ff0ceb6d9e3b4c8b8843
data/processed/real/tourism_monthly/T153.csv,15688,c44dc543d9236eb653eca8188f2139001cb0e77f3554cca3f8ae259c9099ac05
data/processed/real/tourism_monthly/T154.csv,16378,da36b58457ad643246fe027a002035f92eface0f24124bd83e4f72f6d4be93ed
data/processed/real/tourism_monthly/T155.csv,16072,6ff54967fe52be2ed9d9cf93c6f54b6eeb0e4495985dd3a7a240d1955ec54ed3
data/processed/real/tourism_monthly/T156.csv,16409,d9cb8bc23f177ccbe6ba0c79bcd214b6acebc7cdcb2cb498126113447f299a9c
data/processed/real/tourism_monthly/T157.csv,16036,30fe03c66332878a5fe9f34d8dc045dd85d1f50ec4d426e2427c6ecf321d043c
data/processed/real/tourism_monthly/T158.csv,15903,6459ff2056bd5be4670edafece4b27c160bac4342ca2dcc95f188c89a47d415c
data/processed/real/tourism_monthly/T159.csv,16028,5dcb12576ebb2ac5562057a401a92d809e1091398c39da30b7125e985791bb6e
data/processed/real/tourism_monthly/T16.csv,20470,95f87780e80151e098fa1c01286a18f94252602a4cf00d33ef92d0764bc8aa12
data/processed/real/tourism_monthly/T160.csv,15426,5f282a84c59888a9797207c81e8d87cadc545d2b18d64854bf4c6ed54ab59260
data/processed/real/tourism_monthly/T161.csv,16377,c5f5b54c08de6a710815cbb1bc36a479489dbbc617ef860b1502885210842954
data/processed/real/tourism_monthly/T162.csv,16054,062e4c24e3f62fbd978afd825183b9045f783f8cf41571db54a7594f9816f61a
data/processed/real/tourism_monthly/T163.csv,15682,15f42ac573cfb739b51958fbf919148a822a942fd133beae92b975fd133eb608
data/processed/real/tourism_monthly/T164.csv,15893,1517f2e6faeed89efb0934e08491875e26705b0d2669b46830762365019b7031
data/processed/real/tourism_monthly/T165.csv,15654,49a82da6948b4f019e5dae338f50558bc37377d14e51f4c33c8bd0f496502bbd
data/processed/real/tourism_monthly/T166.csv,16094,4fc9ef8407dc54432cc2d42c02722d6a1432ba3a933850afc5cfe8c3b86401c3
data/processed/real/tourism_monthly/T167.csv,15622,e9d903e19d068611e17c0e10042633b894f6e697804f35d44e15b4f55881fe19
data/processed/real/tourism_monthly/T168.csv,15556,6027c0ac5632a29c163e07b4407456fa172cd78048e9c93c8be104fc61383b61
data/processed/real/tourism_monthly/T169.csv,16026,8ded69223e732ae2848e31a9d94bb09c9459f6005ead4d5dcf576579d42bb5e3
data/processed/real/tourism_monthly/T17.csv,20009,891c51ffaa589d779c22cbfb1572fe09ba5d7ae7560ce76f7d66c060f94aebb8
data/processed/real/tourism_monthly/T170.csv,15727,1e3ee0e26b1e28bfcb1c8334f0e65fdab92767d8eb7fafc506420bbcf2f9693c
data/processed/real/tourism_monthly/T171.csv,15671,042b4ce0e443e4f2d26248b3f8c11d925701691d1f6b13d538826cf892744892
data/processed/real/tourism_monthly/T172.csv,16491,5326a7ed23e727ea64d309027368c4c638b694bb84ff18f0cd23cf2894ff90f7
data/processed/real/tourism_monthly/T173.csv,15822,ca938c97d134994da4348902f74556ec452a6de2984987637184d41f307d400a
data/processed/real/tourism_monthly/T174.csv,16448,b90050f5bc0d4d11ed9c2aba0160d24d98e33ea345e56ffa90b0107c35d807e8
data/processed/real/tourism_monthly/T175.csv,15682,115090dc2f047192b93eb91a28961460aa088d8e131c70ab19c66c63788be3a4
data/processed/real/tourism_monthly/T176.csv,15869,6a681c04b147635f9bdb6407a4b29572db2b23f5d0a3c959a2b7220633801e06
data/processed/real/tourism_monthly/T177.csv,15990,c5e4db64e5d705aa7de5c1a816a0685e798e4a29c91283b823a8f3f4f6f7ce7c
data/processed/real/tourism_monthly/T178.csv,15961,2ebc7dfc670d3964940eab4296e686a19772c9d5ce6569967e7c4c9600d79e36
data/processed/real/tourism_monthly/T179.csv,15924,258e0294d3ae8b33931c1e76a358667c666e57dc2bb3e22a22a3f005b77f97c9
data/processed/real/tourism_monthly/T18.csv,19867,6bbbc18684d39f9ca91d9b8dea79bc9b6d575b60237168b69e3a853a4efb2b2b
data/processed/real/tourism_monthly/T180.csv,16759,fa3b3234211e32224116bc271472d89faeeabfa11e721c2c51c5a817f6fb3cdd
data/processed/real/tourism_monthly/T181.csv,25722,1b0c3f1aaab326038e94e0a4b40552d95059512c269a7463cf9d804e8959903a
data/processed/real/tourism_monthly/T182.csv,25818,f95aeb1f94bfd85d8094f5bb4929018388bf72f92a846f445ae0e8d468aa5c83
data/processed/real/tourism_monthly/T183.csv,25644,e83623ef062eeaff7b4a788861d79800f9faaf5354f0bd7c4544057d64f0b142
data/processed/real/tourism_monthly/T184.csv,25353,4f5fb7470acb6a0135c9c18d165c4dacb713947696644b2865625feb75997d5f
data/processed/real/tourism_monthly/T185.csv,25647,461c28269519c1131ae5aa4cc8e750a1e368275bc79333051d9371d561802899
data/processed/real/tourism_monthly/T186.csv,26183,61608dd6ff52876d942ab90e20cc7ba40a4beff91095ed06f6f45388c4df087a
data/processed/real/tourism_monthly/T187.csv,27269,a19c8cfc72809568bf41f595dc2828d48d9ba102373d6ec82aa599b0f9822a31
data/processed/real/tourism_monthly/T188.csv,27094,e8b372dede6ba4ea152c85ce060eba82cb29dd5acda4b70e1568849d50a4fddc
data/processed/real/tourism_monthly/T189.csv,26776,82f00eda53f05062f6c442c28a301e66a2a12b06eb6146aefadf37c1f6a77c7d
data/processed/real/tourism_monthly/T19.csv,26719,832d335c66a150d5ba7feaea9a299322e9c2d4d22f7c646d84da01a42c2faabe
data/processed/real/tourism_monthly/T190.csv,26602,bc0b8853e4f53aad53ab87d8665bc4076faf6db804d8ab581c9b14af204b997e
data/processed/real/tourism_monthly/T191.csv,27367,35ed01e146ae46ee3570d37591326196083af2695fc5665224475e23c2e83ea9
data/processed/real/tourism_monthly/T192.csv,27076,d9dfe62a15150bb72a2a79a82fc89037ddf4c0b218604ff5c36eeac195692a4b
data/processed/real/tourism_monthly/T193.csv,26463,69c9b5242c6dd2a1f37c5c0f99d4f43bd4cb3453dabb087b0aea5d0e09f7f98f
data/processed/real/tourism_monthly/T194.csv,26372,c60a1f5441380848ba51e6c6f84cf71639fa1ab09004eca4b51023d01d7ceab6
data/processed/real/tourism_monthly/T195.csv,26664,9d061aab54bb9864f35337fe79a3e5a7dcae64690ed6c2d4e4509923f5faa447
data/processed/real/tourism_monthly/T196.csv,27215,f388481bd7bfbe0312679a15740e893f71df76f8287ee0102f281aba74da9f75
data/processed/real/tourism_monthly/T197.csv,26630,30f8ee11e7906d43235b3869b622dc3a8e6fa6a3e65cc18f268075660e8e5a4f
data/processed/real/tourism_monthly/T198.csv,26282,761123d5fa4584d9426c07f56b79752361468e1a10d0bd7d2974c84e1f5b66c8
data/processed/real/tourism_monthly/T199.csv,25866,2a6a63c9e4031af2fd7b7a25d5067fdd2ec622576cc68105f065a9ad5d677b9e
data/processed/real/tourism_monthly/T2.csv,15448,7a1b3dde5b312d1720dd43e212b93c2b5ca6e35025dd33609c55c2dd1fc3a5a0
data/processed/real/tourism_monthly/T20.csv,26627,d03ee6285611b27763044ac361d024f504ffa908657f093239cf586cd0598b1f
data/processed/real/tourism_monthly/T200.csv,26121,9b11fcbc953faf12e3536dc9ae553bd9ff66c3d94c280639521d697bb2433713
data/processed/real/tourism_monthly/T201.csv,26853,64bfd2effcf672e72f5b0ead852d8484bf8bce2642983b592e3eac7b03aa4581
data/processed/real/tourism_monthly/T202.csv,25937,bc9123b61be8b210532e42c2a5ab5ad832e2070d9cabed58ea943bf8bb839a19
data/processed/real/tourism_monthly/T203.csv,25468,2699c4710d8e7a13282b73f48db1e9f0f71c2b425cbceea8629ec7b0e4dabe45
data/processed/real/tourism_monthly/T204.csv,25813,8be2abb5e6f9f24828441304306f40edbd0aacfdedd3e1e4cc39a8c57563b835
data/processed/real/tourism_monthly/T205.csv,26102,31fbf5fb70f11930b2723b1a81faaa62b268d9bd155d491f62a32d247159f900
data/processed/real/tourism_monthly/T206.csv,25711,a3529001a62c142c2d639d8c7735d66531ffc10e0ab4ee7c5555b7d2b546531b
data/processed/real/tourism_monthly/T207.csv,25836,79e20c8068af1736cb807cf2eeb3b5bd3d6d71fc8788be53807f2d5c1aec91c4
data/processed/real/tourism_monthly/T208.csv,27187,70621e8a69d2823ce141f767a78c05d8c1021ffdd8f275a8ad8a136c08d86e26
data/processed/real/tourism_monthly/T209.csv,26632,a021c73c227733c4000cf8ee19105a8373e4d4a042515285efa514aea5b3eb00
data/processed/real/tourism_monthly/T21.csv,26293,ae3e305654cf321b83769bc32d4d93313b24c3297a545fcd81eb182fce3a3328
data/processed/real/tourism_monthly/T210.csv,26415,9b9e6f3aefb0deca722c73a1bca1ff4dcc46d6b3877d2c8b2e17522bec04bfdd
data/processed/real/tourism_monthly/T211.csv,26707,6dc1fe5c96d68b64f01eaaed37124835dd83e09444b5c1d88b1411bd27ec8d35
data/processed/real/tourism_monthly/T212.csv,27317,ceef651174596ec0029233c6f028e1a288a16ba05514169ee99f8fd0087de3a3
data/processed/real/tourism_monthly/T213.csv,26793,dc5beab643579778f3f5c35c320deb1b0138c4248d3ebbdb8922617f41904bce
data/processed/real/tourism_monthly/T214.csv,25867,4d58db8444de646e4622b5218604e3f657e796cbdfb6f96e3f32f90f5a9e1ba4
data/processed/real/tourism_monthly/T215.csv,26073,1af604bcb164397e9c3890a2048a332adfdcfc137055bd90c6d4d74c836fabb4
data/processed/real/tourism_monthly/T216.csv,26014,4630b6d0f798badffc06a6e08d9ab5bbeb3586b27ddf48dab0203af6251c323d
data/processed/real/tourism_monthly/T217.csv,26886,4006544853f86624c161e3774130d8584f02ee33f52445f318bc4c88aec8c18b
data/processed/real/tourism_monthly/T218.csv,26183,a5685dcea367480f8cf0fbfc42a557a6f533abf657c0b0171fafe7edca8fd775
data/processed/real/tourism_monthly/T219.csv,25528,efe8a8ad1ff5389c3c597b04aa7479d83018ee6569af31aca02629e75022701d
data/processed/real/tourism_monthly/T22.csv,26441,60cbfb3c0f3176da25e8f0c70860844abd99d449adfea410e2780c37f469ac1d
data/processed/real/tourism_monthly/T220.csv,25331,cdf044edfaf98c32ca41102fb52751c10f98c8b5a0d3459c51bcc9fe754761a9
data/processed/real/tourism_monthly/T221.csv,25776,8c45c814f30c9947af4a6756832e58f7792f223ced124ea26f55c3cd10b4d6d1
data/processed/real/tourism_monthly/T222.csv,26319,fa7af0d4595b611bf8d14cef94fdd08d42a69a1c19075e4b97fe45fa0dd3991d
data/processed/real/tourism_monthly/T223.csv,26173,6354f7ac40d94065dbe4772c7401348c39b244efab1d7ac588d81f9e8b543b0f
data/processed/real/tourism_monthly/T224.csv,25838,7f5f4bd3f851eb7b70d9c41ad0f88eccc0efb829163b4c7c1acde6cc92f3d962
data/processed/real/tourism_monthly/T225.csv,25715,7b22888e9725b861cad92746937b71a4601cbbd469150c4fcdf92436e09f9c62
data/processed/real/tourism_monthly/T226.csv,26388,c33dc6621744f25ec2d188ec37cf56ea3983c18c96507f652d7d24c865941489
data/processed/real/tourism_monthly/T227.csv,26131,879ed0664b490c9a2451cd8c91305adf24ed758e2bcfd3918025a9e3f4276072
data/processed/real/tourism_monthly/T228.csv,25222,8605e7cd802c578b56dbbed8d71c68e1abff147954cd4ff7ae6041f7dd8b62a8
data/processed/real/tourism_monthly/T229.csv,25651,0384c5fde1324f2335ad37c42448471561d167d119bd1ca6039969c075516844
data/processed/real/tourism_monthly/T23.csv,26292,ebd24522fdcb57b7af8550347965e333c25308d19a536b9712fdca2012c0d1fb
data/processed/real/tourism_monthly/T230.csv,25777,5da9df120dfda76e30c2af9c6bcd0825561f268b9b26a67ad0429c6d5e72bee6
data/processed/real/tourism_monthly/T231.csv,26318,2fbd67769f8d88e9db7c1a5b80bee4bd68a660fe629d9fa841d1df2b2e386e7f
data/processed/real/tourism_monthly/T232.csv,25859,5c024708f8df3d4b26fdf311a064c4009b082eae035dc401fd4b5f541fbf4bc9
data/processed/real/tourism_monthly/T233.csv,25526,71732c00ad0f29abc78e30418fa5e6239cc6002afd98328411346e4ecbcc097e
data/processed/real/tourism_monthly/T234.csv,25811,10ec11051e7ea24ccbedfe64d1ddd74bd442210524231bb87223e03fe01dcef0
data/processed/real/tourism_monthly/T235.csv,25648,f0d3278dbc7f5ad72c1fa2749587dba1c3266adec113c60ea24b9fff65a6bfd5
data/processed/real/tourism_monthly/T236.csv,26138,282abc7855380c9be7fa91e3f3dd3a2cbdf92e2fccbada1f4c3e33f492b6b05e
data/processed/real/tourism_monthly/T237.csv,26985,7554741e3ab3a210a7bc93a35822f2105e1f375f6276738f99b21786b3e38c86
data/processed/real/tourism_monthly/T238.csv,26220,21007a70964888c91e5cbc296f60f1437ec9aca758732c56fed71c2875fdd246
data/processed/real/tourism_monthly/T239.csv,26284,f78ee2112b99fbfa2088bfd86691dfedaf74801df4da2767af167cd805c1dba6
data/processed/real/tourism_monthly/T24.csv,26144,4f6ef4351d38370c8f9b8942d09ca1b6d10f0f20d6fd43a26d18bd105080fe48
data/processed/real/tourism_monthly/T240.csv,26375,2d884a2c40fe66a75b176369d80d70065f49752afb765bdc3c3a0495c2562929
data/processed/real/tourism_monthly/T241.csv,27067,048ea2acc39d52a9d36dd4ce6161d44ea31c284e11b7433db7f5ab9db70c0149
data/processed/real/tourism_monthly/T242.csv,26379,3a6a90fa31d8cbd09efdd78beb3ef3fc1636d074573a90ebfa2540103a6f521a
data/processed/real/tourism_monthly/T243.csv,25733,8d0c06790bc388ce91c1d5112f135c847fb0b1dd8c0f73eaa5f76737c3e7bed4
data/processed/real/tourism_monthly/T244.csv,25779,14f21118192f32b01ef859febb828606ab292fa37a982f7d45f374fd82ee342e
data/processed/real/tourism_monthly/T245.csv,25726,3dfa856ed762cded903bdba9512215ca633cf03964d6b120825c941881f398f9
data/processed/real/tourism_monthly/T246.csv,26494,423f0fb8d1c9237cd7bb916c1698edecbdac6d158e139df9e85a44af886e465a
data/processed/real/tourism_monthly/T247.csv,26048,ec7ee8ead2def7f483c960feba5e353c2487fc20f7e34ad0f4c29ed15c0bcb15
data/processed/real/tourism_monthly/T248.csv,25790,a629c7dee24b737d10c7f38235e546403f0100624732ef321cb9eb1904923224
data/processed/real/tourism_monthly/T249.csv,25479,209c052a341e8fd6b7cc0209cc27734c57da17babd03f28c48ca7a146f411cad
data/processed/real/tourism_monthly/T25.csv,26120,11fbfc0c5e3e768329a2037c149b60f9be536c292b22fa71afe43c906c6c3316
data/processed/real/tourism_monthly/T250.csv,25622,606925b78f8f7a0fc8183a5fbb887a962ed0606021068c14f6cf3dd986736d02
data/processed/real/tourism_monthly/T251.csv,26264,24a15502bcf864815bbceeed1284181a4cee3908826bb72734659772345f410e
data/processed/real/tourism_monthly/T252.csv,25944,2547568412320705a1be6700ecc369f4b0fbb220179296d6a806a1c123ad1666
data/processed/real/tourism_monthly/T253.csv,25494,90826e8d76ede754566421c85df4707f855781fb7784850f3d148c1fc5b0fac8
data/processed/real/tourism_monthly/T254.csv,25361,e873a1b1a7b4506f578929a9a9a6008657eab4be90121b955141bb59eea94195
data/processed/real/tourism_monthly/T255.csv,25559,aa28832892ad4518aa03cf00e51359ed61f042da385f3a9b7a6a500f2dcdaa39
data/processed/real/tourism_monthly/T256.csv,26140,28d4d9c9ee07abcffba59e9912f94d7453908ad4a53f2d5cb78b4d550e7692c8
data/processed/real/tourism_monthly/T257.csv,26051,34153e89b1d80621adc3b07e6081316f160fe3b4230c8fdc0bfc4a1806ca6f59
data/processed/real/tourism_monthly/T258.csv,25511,d94aafd8ef17db739e7ccb6788ca8dc83bdb0498dfcaf9175151a38e327d5cf8
data/processed/real/tourism_monthly/T259.csv,26109,138f3595f46b54e226fcee565f8472988043d3108605e3f9c8f260bf32da0e63
data/processed/real/tourism_monthly/T26.csv,25881,28083f301d23c804232b260a5065fa0ffd0c81a195fa8a9f4dfe47211a9a46d3
data/processed/real/tourism_monthly/T260.csv,25597,f2341dfb0987e8db6146340759e24ad2342d5f14690d17b40f89fd5aa6a51f2c
data/processed/real/tourism_monthly/T261.csv,25525,3d887474d6529cd018706774dc157193c8546f028b15b337bdba820d0eab2c4d
data/processed/real/tourism_monthly/T262.csv,25389,61d37e2627843e48468888e69008ca7291a248020b19e5a2a6bff754c18d7f36
data/processed/real/tourism_monthly/T263.csv,25507,d533425c44c13a0f78a397979ca4199928fac75dbe460a54ff2e46d3856f63aa
data/processed/real/tourism_monthly/T264.csv,25936,20a4824cba32f8134cbc5e552ec9ecd778506db7b3116a9f8bd45d3ef4218eb8
data/processed/real/tourism_monthly/T265.csv,25761,0af63d7d03b351f48c5884373232229a1fcf4ebbf20135a39c583fdbb29eefd0
data/processed/real/tourism_monthly/T266.csv,25678,b0339242b997421bd992f55268998df152ed43cfd43b3d9c083032ac397341b4
data/processed/real/tourism_monthly/T267.csv,25440,e3a1acb6087eb59002ed6ef7b8be538de5aafe74f2306d3dfbfa8d58a03fc8da
data/processed/real/tourism_monthly/T268.csv,25679,5f3895cceaddd6fd172e4080bb5d5092e9f51773632d918b9f1db263f4bebfbc
data/processed/real/tourism_monthly/T269.csv,26044,337f97778414541ea42c01cf1973037de1a706658709d7481402318f042c7b85
data/processed/real/tourism_monthly/T27.csv,26104,d501eea36f4defe5755728c382667177af3e31470ee15f3ece19c5a14836a96e
data/processed/real/tourism_monthly/T270.csv,26523,89350328ddd82d4a2454e2b90ef325b10135edb1be3fc995827373bf97373dc6
data/processed/real/tourism_monthly/T271.csv,26189,aa3b943a57447b96eab9b96f075ace6c5d1f972d9662e2dd716542b914f0b9b0
data/processed/real/tourism_monthly/T272.csv,26028,0286e34f6a739f328a3d6ac8afa0977b62669dcc7d69a55cc042a4254e3055e4
data/processed/real/tourism_monthly/T273.csv,26156,75fd2ada2e45471ba8c5fab1192afc30014ae5b8775971a1065c3dc60a988ea2
data/processed/real/tourism_monthly/T274.csv,26619,5693381bf1d29ec2bf14b90d8b6f9a91d905120a95e3715d4e76c417bab2e3c6
data/processed/real/tourism_monthly/T275.csv,27084,693396e09bd6a8f3c42c6056c1dcae4d97cf160cabb2da31c1a9504d0996c55f
data/processed/real/tourism_monthly/T276.csv,26422,cbaf053cd7512ad1a815aa6db7a436533640f6cce7a5bc687e8262bbe87f6157
data/processed/real/tourism_monthly/T277.csv,26417,cb9110c48475a6df6bcd889d2e024e612578191acd3994f6013c41d6a34e2430
data/processed/real/tourism_monthly/T278.csv,26466,69027fda4929c6f8c91733ba63186abd0e7c3f1f62d23736a6827b8b9b2a5e17
data/processed/real/tourism_monthly/T279.csv,27120,c02694b5f2e1b0754b405efeefef608f0c4f2f1b0f99d3581eacbbd43a5ec8a1
data/processed/real/tourism_monthly/T28.csv,26001,6780e821d454054172a389ea57caddc16cc30f8ab1196e52a5ff389cb85ff4de
data/processed/real/tourism_monthly/T280.csv,26648,cb824fd2aba0a31d8e5af27c56ae93bb5d929439afe5accd0d377d73ca44fbf9
data/processed/real/tourism_monthly/T281.csv,26754,b2f12743610cd1dfd91018120dbdd687fd3c37a03cd61235939d1f5944ee9d1d
data/processed/real/tourism_monthly/T282.csv,26107,ecf27cf57961dc442b9dcc497a3b2e1d687850d30b8141332b640c81c31202e3
data/processed/real/tourism_monthly/T283.csv,26052,d3895f113c9efcac2bfdb1e0359593317322d4c5f70c81f545e85555a4617b30
data/processed/real/tourism_monthly/T284.csv,26950,0d1a357f6137cdef44d0a807848c59696070b6b72484871e3e81e13707d0c46b
data/processed/real/tourism_monthly/T285.csv,26194,ea86813f0e47b078fa315627053a9752c939f71955256bb3ed75893d212760b8
data/processed/real/tourism_monthly/T286.csv,25817,5929b69cf4f0811572dbbd00040e10fbd71003b08b4779d30a62f4f2fd5475cd
data/processed/real/tourism_monthly/T287.csv,25774,7c2bc600f39ba8333b0b0f3e2bb6351aa22d597fadc02a91b2e75d48d78a6fca
data/processed/real/tourism_monthly/T288.csv,25734,a4eac3da43076c744b153fc7dd73493dbf2eb14baaa6b0f1e18eff1cff2c480f
data/processed/real/tourism_monthly/T289.csv,26331,2c079a7d828e62644eff4004084028319fa9dbc4df348ba66be029f00721a2e3
data/processed/real/tourism_monthly/T29.csv,26193,88d79d899e790056b1fd835afa805b1dd72fbbabfddcd3e5b7d7bebfb7f411b2
data/processed/real/tourism_monthly/T290.csv,25625,29f30638282edd43415a13e9582b15f24ce46f2620d5e21e0e70a79c09b37f29
data/processed/real/tourism_monthly/T291.csv,25601,332f4d2b9d9a8c995e5c1d197f7628c957c9d660d8f84c2b5eb717d9fbb0640b
data/processed/real/tourism_monthly/T292.csv,25912,e37beca4669f8ab6c84f1fcc939c6161c47da12c4486268c025c365157fb103c
data/processed/real/tourism_monthly/T293.csv,26679,7593d2d8a9aa214046a4665ff2104db026403c2e2fa8c4732f2d21feb50a3c49
data/processed/real/tourism_monthly/T294.csv,26753,44307f68bfa9a9fee6b1763c3146c322e7f379c0f30608e81b55f2cc42b1b33a
data/processed/real/tourism_monthly/T295.csv,26202,1804b8217858acd357690dccc2f8e7942003f0613a3eff63d37912585d884fdc
data/processed/real/tourism_monthly/T296.csv,26171,e768c0b879d956d2c7f369fc3baa74f36efa21cfd6a4e924e6750943d9f94f18
data/processed/real/tourism_monthly/T297.csv,26965,1e2ce251974a2ec7a4a8b9811296622cd6a1a8786dce01b514d447d557ddee6f
data/processed/real/tourism_monthly/T298.csv,26428,1442265ed7a6cfffcb7521ff87cd9fcf5523af76beafde03047d3f2828cac898
data/processed/real/tourism_monthly/T299.csv,25955,c97644e598ddecab3be4f366b0e930182924c700094ebea36ba4148600806a8a
data/processed/real/tourism_monthly/T3.csv,21307,17ea8e5c233978d1628365fc44fe3636136feaea6f61da6f027361335617dbe3
data/processed/real/tourism_monthly/T30.csv,26691,eed4370fb27aa469ef944c1a59befe86bc532fdf7340ee7940dd88aa18b69715
data/processed/real/tourism_monthly/T300.csv,25920,66bae89b15b531c3a0c05470bbdc99af3929bd1fe3b7715c82082ebcd982ef58
data/processed/real/tourism_monthly/T301.csv,25775,211097c2d2a008987d8faa88ec69a1415e8de9f0c101cf973d14aadc0ee98cab
data/processed/real/tourism_monthly/T302.csv,26530,e076a9320a4a4a53c5e1c50b0bef794b3705f8f3797b6dd7d76ceaaf1e72f8e6
data/processed/real/tourism_monthly/T303.csv,26087,50e99ad6bd3d6e6ba093059b830f3adf03d89a2d9d5c0536345d6a2735fa3c89
data/processed/real/tourism_monthly/T304.csv,26165,f81115749df362a42583f07a56f2cd336ca3285af2677b74598944293969cdab
data/processed/real/tourism_monthly/T305.csv,26384,9823de870893fe01f8aed0084a03603226b349b2fe9515c0e1c8948949d86934
data/processed/real/tourism_monthly/T306.csv,26244,80a73ac2eb17d5ce232a43c155e7fdfc028e9cf9eeeba5c28b03db7826543b05
data/processed/real/tourism_monthly/T307.csv,25792,1ac12cd01b1dccd0f82544aeafdd046e3563f82d7f357f389e7fa6e4c2d1481c
data/processed/real/tourism_monthly/T308.csv,25554,c51b2fa3582066c03832c66910ec43283403bccf7723e6b137b33203ab867bc3
data/processed/real/tourism_monthly/T309.csv,26297,a69f1b119cd0b792f092c52a96ce586e93fb2b996f327f48419675acef277ece
data/processed/real/tourism_monthly/T31.csv,26208,18ce2edae4601e1e987be0bda57949029371198424dbc5e9010100a11e116c62
data/processed/real/tourism_monthly/T310.csv,26214,d4f88ef6390c5654521b46abf953d7da5550d422ce166818e6e6debcc513e23b
data/processed/real/tourism_monthly/T311.csv,25852,01dde97d38d9ff1fea1526f66a58a3f27d6e69f94c9c0cd19cab2a4c1501caca
data/processed/real/tourism_monthly/T312.csv,25889,770a4f06d189d989caa0a2a1b385fa79bb173fa3a2c009fc02edfc6e18ac0ce3
