timestamp,zone_1,zone_2,zone_3
2017-03-20 22:00:00,35538.3829783333,21614.9390250000,20951.1290341667
2017-03-21 00:00:00,26248.8510641667,16129.2682925000,15660.4838716667
2017-03-21 02:00:00,23034.8936175000,13893.2926833333,13928.2258075000
2017-03-21 04:00:00,23399.4893616667,14165.2439025000,14118.8709691667
2017-03-21 06:00:00,22277.1063850000,13728.9634133333,10685.8064508333
2017-03-21 08:00:00,26382.6382966667,16652.1341441667,12103.5483858333
2017-03-21 10:00:00,29550.6382975000,19064.6341458333,16180.6451608333
2017-03-21 12:00:00,32896.3404258333,20274.3902450000,17395.6451600000
2017-03-21 14:00:00,33750.1276600000,20387.1951225000,16746.7741933333
2017-03-21 16:00:00,32177.3617016667,20215.5487791667,15214.8387091667
2017-03-21 18:00:00,40789.7872350000,24989.0243891667,22627.2580650000
2017-03-21 20:00:00,42824.1702125000,26006.7073175000,24487.7419350000
2017-03-21 22:00:00,35430.1276591667,21737.1951208333,20968.0645158333
2017-03-22 00:00:00,26397.9574458333,16287.5000000000,15735.0000000000
2017-03-22 02:00:00,23081.8723416667,13938.7195141667,13669.8387091667
2017-03-22 04:00:00,23227.9148941667,14146.9512200000,13665.4838708333
2017-03-22 06:00:00,22318.9787241667,13754.5731708333,10549.3548385000
2017-03-22 08:00:00,28745.8723416667,17103.9634133333,12018.3870958333
2017-03-22 10:00:00,33184.3404250000,20795.7317075000,15195.4838708333
2017-03-22 12:00:00,35113.5319141667,21796.0365841667,16428.3870966667
2017-03-22 14:00:00,33847.1489341667,21447.5609741667,15931.4516125000
2017-03-22 16:00:00,32249.8723408333,20981.0975608333,15707.9032250000
2017-03-22 18:00:00,40888.8510641667,24887.5000000000,22945.1612900000
2017-03-22 20:00:00,42802.7234033333,25880.4878058333,24793.5483858333
2017-03-22 22:00:00,35258.5531916667,21101.8292675000,20966.6129025000
2017-03-23 00:00:00,26323.4042550000,15883.5365841667,16080.4838708333
2017-03-23 02:00:00,23164.5957450000,13597.5609775000,13986.2903241667
2017-03-23 04:00:00,23551.6595750000,13520.4268300000,13817.9032266667
2017-03-23 06:00:00,22010.5531908333,13212.8048783333,10456.9354830833
2017-03-23 08:00:00,27107.7446808333,17335.6707308333,11872.7419358333
2017-03-23 10:00:00,32300.9361700000,19687.4999991667,15427.7419350000
2017-03-23 12:00:00,34937.8723425000,20354.8780483333,17615.8064516667
2017-03-23 14:00:00,33558.1276583333,21364.9390241667,16370.8064516667
2017-03-23 16:00:00,32602.2127658333,20611.5853658333,15926.6129033333
2017-03-23 18:00:00,40832.6808508333,24744.8170733333,23095.1612908333
2017-03-23 20:00:00,42750.6382966667,26096.3414633333,25079.5161291667
2017-03-23 22:00:00,35047.1489358333,21337.5000000000,21071.6129016667
2017-03-24 00:00:00,26315.2340425000,15623.7804883333,16027.7419341667
2017-03-24 02:00:00,22602.8936175000,13062.1951208333,14039.0322600000
2017-03-24 04:00:00,22926.6382975000,13238.7195125000,13799.5161291667
2017-03-24 06:00:00,21632.6808500000,13322.8658541667,10667.9032258333
2017-03-24 08:00:00,26632.8510650000,16651.2195133333,12005.8064516667
2017-03-24 10:00:00,32252.9361691667,20730.7926833333,15119.0322575000
2017-03-24 12:00:00,32595.0638300000,21887.5000016667,16186.4516133333
2017-03-24 14:00:00,32790.1276583333,21420.4268308333,14917.7419341667
2017-03-24 16:00:00,31039.6595758333,20217.0731716667,14728.0645158333
2017-03-24 18:00:00,39771.5744675000,24075.3048783333,22395.9677408333
2017-03-24 20:00:00,42248.1702133333,25287.5000000000,24762.5806450000
2017-03-24 22:00:00,35869.2765950000,21036.8902433333,21456.7741958333
2017-03-25 00:00:00,26380.5957450000,15253.3536608333,15871.4516133333
2017-03-25 02:00:00,22271.9999991667,12792.6829266667,13883.2258058333
2017-03-25 04:00:00,22662.1276600000,12683.2317075000,13803.8709691667
2017-03-25 06:00:00,20612.4255316667,11113.4146341667,10093.0645164167
2017-03-25 08:00:00,26029.2765966667,15492.6829266667,12148.5483875000
2017-03-25 10:00:00,32563.4042550000,19443.2926833333,15538.0645175000
2017-03-25 12:00:00,34311.8297866667,20207.9268291667,16880.8064508333
2017-03-25 14:00:00,32479.6595741667,19621.6463408333,16343.7096775000
2017-03-25 16:00:00,30641.3617016667,17912.4999991667,15647.4193541667
2017-03-25 18:00:00,38239.6595733333,21609.4512200000,22310.8064516667
2017-03-25 20:00:00,41297.3617033333,23609.7560975000,24725.8064525000
2017-03-25 22:00:00,35760.0000000000,20932.3170725000,21831.2903225000
2017-03-26 00:00:00,27052.5957450000,15537.8048783333,16363.5483866667
2017-03-26 02:00:00,22932.7659583333,12903.6585366667,14297.9032233333
2017-03-26 04:00:00,22212.7659566667,12532.0121958333,13928.7096766667
2017-03-26 06:00:00,18688.3404233333,10143.2926820833,9990.4838707500
2017-03-26 08:00:00,23502.6382983333,13189.6341458333,11885.3225791667
2017-03-26 10:00:00,30661.7872350000,15687.1951225000,15423.8709683333
2017-03-26 12:00:00,32465.3617008333,16193.9024383333,16466.6129025000
2017-03-26 14:00:00,30926.2978725000,15528.3536591667,16212.0967750000
2017-03-26 16:00:00,28527.3191491667,14318.9024400000,15428.2258066667
2017-03-26 18:00:00,39060.7659575000,18848.4756100000,22767.0967741667
2017-03-26 20:00:00,43827.0638291667,22099.9999991667,25064.0322575000
2017-03-26 22:00:00,34602.8936183333,18094.5121950000,20129.5161300000
2017-03-27 00:00:00,26163.0638300000,13501.8292691667,15493.0645150000
2017-03-27 02:00:00,23340.2553183333,12179.2682916667,13845.4838708333
2017-03-27 04:00:00,24665.8723408333,12952.7439016667,13790.3225808333
2017-03-27 06:00:00,24393.1914900000,14711.2804866667,10806.7741941667
2017-03-27 08:00:00,28895.9999991667,18477.1341466667,12751.4516125000
2017-03-27 10:00:00,35234.0425541667,20180.4878058333,15019.3548383333
2017-03-27 12:00:00,36356.4255308333,19939.0243908333,16438.5483866667
2017-03-27 14:00:00,33175.1489366667,21096.9512216667,15825.4838708333
2017-03-27 16:00:00,32092.5957450000,19158.2317075000,15992.9032266667
2017-03-27 18:00:00,40666.2127641667,21364.9390241667,24915.9677408333
2017-03-27 20:00:00,42354.3829791667,22172.5609750000,26909.0322566667
2017-03-27 22:00:00,33180.2553191667,17866.1585358333,21812.9032250000
2017-03-28 00:00:00,25061.1063841667,13635.0609758333,16665.0000000000
2017-03-28 02:00:00,22770.3829775000,12154.8780483333,14354.0322575000
2017-03-28 04:00:00,23724.2553175000,13880.7926816667,13701.2903225000
2017-03-28 06:00:00,24317.6170208333,15207.0121950000,11222.4193558333
2017-03-28 08:00:00,28871.4893625000,18267.3780491667,12985.6451616667
2017-03-28 10:00:00,31109.1063833333,20738.4146341667,15367.7419358333
2017-03-28 12:00:00,34290.3829775000,20856.7073166667,16361.6129041667
2017-03-28 14:00:00,33177.1914883333,19304.2682933333,17385.0000008333
2017-03-28 16:00:00,31121.3617025000,18297.2560975000,16618.5483858333
2017-03-28 18:00:00,40274.0425533333,24271.9512208333,22500.0000008333
2017-03-28 20:00:00,43047.8297866667,25675.9146350000,24831.2903216667
2017-03-28 22:00:00,32285.6170208333,20776.2195125000,20128.5483866667
2017-03-29 00:00:00,24124.5957433333,15532.0121958333,15315.4838700000
2017-03-29 02:00:00,23428.0851066667,13413.1097566667,13980.0000016667
2017-03-29 04:00:00,25148.9361691667,13346.0365850000,14094.1935491667
2017-03-29 06:00:00,25794.3829783333,14650.0000000000,11089.3548391667
2017-03-29 08:00:00,31031.4893625000,17537.8048783333,13175.8064516667
2017-03-29 10:00:00,35986.7234050000,19565.2439025000,15698.2258058333
2017-03-29 12:00:00,37399.1489358333,19769.2073183333,16365.9677425000
2017-03-29 14:00:00,35561.8723391667,19424.6951216667,15704.5161291667
2017-03-29 16:00:00,34085.1063833333,18097.2560975000,15790.6451616667
2017-03-29 18:00:00,43095.8297866667,21989.6341450000,22637.9032258333
2017-03-29 20:00:00,45470.2978733333,23044.2073166667,24717.0967758333
2017-03-29 22:00:00,35413.7872341667,18414.3292675000,20345.3225808333
2017-03-30 00:00:00,26830.9787250000,14129.5731700000,15408.8709683333
2017-03-30 02:00:00,24234.8936166667,12241.7682933333,14510.3225791667
2017-03-30 04:00:00,25206.1276600000,12464.9390241667,15191.6129025000
2017-03-30 06:00:00,25499.2340425000,13839.3292675000,12131.1290325000
2017-03-30 08:00:00,30057.1914883333,17624.6951225000,14304.1935475000
2017-03-30 10:00:00,34946.0425533333,19980.7926816667,16959.6774208333
2017-03-30 12:00:00,35382.1276608333,20099.0853658333,18435.9677425000
2017-03-30 14:00:00,32979.0638300000,20554.8780500000,16570.1612900000
2017-03-30 16:00:00,32048.6808508333,19300.0000000000,15823.0645166667
2017-03-30 18:00:00,40918.4680850000,24160.6707308333,22783.0645158333
2017-03-30 20:00:00,42737.3617016667,25364.9390250000,24921.7741933333
2017-03-30 22:00:00,33776.6808516667,20185.3658525000,20565.4838708333
2017-03-31 00:00:00,25964.9361708333,15254.8780491667,15900.9677408333
2017-03-31 02:00:00,23551.6595741667,13684.7560975000,14204.5161275000
2017-03-31 04:00:00,24209.3617016667,14447.5609758333,14401.9354841667
2017-03-31 06:00:00,24640.3404258333,15437.1951216667,10952.9032266667
2017-03-31 08:00:00,29914.2127658333,18590.8536591667,12849.1935491667
2017-03-31 10:00:00,34629.4468075000,21033.5365866667,15400.1612891667
2017-03-31 12:00:00,33748.0851058333,21056.0975608333,16175.8064516667
2017-03-31 14:00:00,32398.9787225000,20114.6341475000,14918.2258066667
2017-03-31 16:00:00,31095.8297875000,18958.2317066667,14695.6451616667
2017-03-31 18:00:00,38691.0638291667,23012.1951225000,21691.4516150000
2017-03-31 20:00:00,42327.8297858333,24327.7439016667,24728.7096775000
2017-03-31 22:00:00,34468.0851050000,20046.6463425000,20836.4516141667
2017-04-01 00:00:00,26175.2421950000,15036.9653766667,16147.3939383333
2017-04-01 02:00:00,23809.8600658333,13158.4521383333,14381.5757583333
2017-04-01 04:00:00,25219.3756733333,12586.2525450000,14517.8181808333
2017-04-01 06:00:00,24360.6458541667,11839.6130341667,11119.5151516667
2017-04-01 08:00:00,30575.3283108333,14734.2158858333,14775.7575758333
2017-04-01 10:00:00,35501.3993533333,16896.2321791667,17705.6969700000
2017-04-01 12:00:00,35978.8159308333,16841.2423633333,19129.6969708333
2017-04-01 14:00:00,33756.0387516667,16192.3625266667,18340.8484866667
2017-04-01 16:00:00,32543.8966633333,14585.1323808333,17792.0000008333
2017-04-01 18:00:00,40657.9117333333,17517.9226075000,24530.9090908333
2017-04-01 20:00:00,44323.2723366667,19207.0264775000,27426.9090916667
2017-04-01 22:00:00,36145.1883741667,16510.9979633333,23475.8787883333
2017-04-02 00:00:00,26644.3918191667,12421.8940925000,17598.5454558333
2017-04-02 02:00:00,23208.4391808333,10930.4480650000,15297.4545458333
2017-04-02 04:00:00,23119.5694300000,10781.6700626667,15171.8787875000
2017-04-02 06:00:00,20296.4047366667,9112.7291239167,11319.7575750000
2017-04-02 08:00:00,25864.1980616667,12158.8594691667,14570.1818166667
2017-04-02 10:00:00,29479.9569433333,16571.4867616667,17806.0606066667
2017-04-02 12:00:00,30754.1011850000,16491.4460291667,18843.6363650000
2017-04-02 14:00:00,29317.7179758333,15677.5967408333,18350.0606058333
2017-04-02 16:00:00,27704.6286325000,14787.3727066667,17316.8484850000
2017-04-02 18:00:00,35649.1711508333,18438.3910383333,23693.0909100000
2017-04-02 20:00:00,41732.6157158333,21586.8635433333,27527.7575766667
2017-04-02 22:00:00,34384.3272333333,18390.4276991667,22955.6363633333
2017-04-03 00:00:00,25562.4542516667,13821.6904258333,16800.9696975000
2017-04-03 02:00:00,23167.1044125000,12331.4663941667,15046.3030308333
2017-04-03 04:00:00,23922.4973091667,13068.9409358333,15164.1212108333
2017-04-03 06:00:00,24446.4155008333,14141.8533600000,12160.9696975000
2017-04-03 08:00:00,30192.9817016667,17189.2057033333,14887.7575741667
2017-04-03 10:00:00,35351.5608183333,19140.1221991667,17659.1515158333
2017-04-03 12:00:00,35549.9677066667,19306.6191458333,19121.4545458333
2017-04-03 14:00:00,33497.6964466667,19283.7067200000,18133.3333333333
2017-04-03 16:00:00,32106.7814858333,18139.0020366667,18010.6666666667
2017-04-03 18:00:00,40090.5920350000,21706.6191441667,24984.2424250000
2017-04-03 20:00:00,42752.5511308333,23212.4236258333,27797.8181816667
2017-04-03 22:00:00,33477.0290625000,18590.8350316667,22389.8181825000
2017-04-04 00:00:00,25674.0581266667,14353.5641558333,17017.2121200000
2017-04-04 02:00:00,23543.2508066667,12955.6008150000,15395.8787875000
2017-04-04 04:00:00,24004.1334775000,13547.9633400000,15393.4545441667
2017-04-04 06:00:00,24438.1485466667,14876.8839125000,12409.6969700000
2017-04-04 08:00:00,29887.1044133333,17948.0651725000,15407.0303050000
2017-04-04 10:00:00,34641.6361683333,20093.2790233333,17889.4545450000
2017-04-04 12:00:00,34639.5694291667,20452.2403266667,18677.8181825000
2017-04-04 14:00:00,32994.4456408333,20176.6802441667,17702.3030308333
2017-04-04 16:00:00,32016.8783650000,18172.3014250000,18095.9999983333
2017-04-04 18:00:00,40079.2249725000,21374.8472508333,25134.0606050000
2017-04-04 20:00:00,42994.3595250000,22970.4684316667,28050.4242425000
2017-04-04 22:00:00,34098.0839616667,18565.4786158333,23578.1818183333
2017-04-05 00:00:00,25780.4951566667,14158.0448066667,17549.0909100000
2017-04-05 02:00:00,23600.0861158333,12713.6456225000,15642.1818175000
2017-04-05 04:00:00,24281.0764258333,13262.6272916667,15594.6666675000
2017-04-05 06:00:00,24305.8772866667,14407.3319750000,12691.8787883333
2017-04-05 08:00:00,29587.4273425000,17196.8431766667,15405.0909091667
2017-04-05 10:00:00,34400.8611400000,18541.0386966667,18299.1515141667
2017-04-05 12:00:00,35005.3821308333,19892.8716908333,19396.3636375000
2017-04-05 14:00:00,33398.4930033333,19811.6089616667,18555.6363641667
2017-04-05 16:00:00,32409.5586650000,18161.9144608333,18416.4848475000
2017-04-05 18:00:00,39913.8858991667,21479.3279025000,25419.1515150000
2017-04-05 20:00:00,43214.4671691667,22973.2179216667,28360.2424241667
2017-04-05 22:00:00,34022.6480108333,18619.2464350000,23590.3030300000
2017-04-06 00:00:00,25923.1001075000,14135.4378808333,17864.7272725000
2017-04-06 02:00:00,23507.0828841667,12812.9327900000,16215.2727275000
2017-04-06 04:00:00,24016.5339066667,13466.3951108333,15968.0000000000
2017-04-06 06:00:00,24429.8815933333,14476.9857433333,13024.9696975000
2017-04-06 08:00:00,30185.7481158333,17817.6171075000,15672.7272741667
2017-04-06 10:00:00,34828.6759958333,20218.8391041667,18249.2121208333
2017-04-06 12:00:00,35562.3681375000,20335.5397158333,19498.6666675000
2017-04-06 14:00:00,33606.2002150000,19912.4236258333,18577.9393933333
2017-04-06 16:00:00,32529.4294941667,18231.8737266667,18591.0303025000
2017-04-06 18:00:00,40371.6684608333,21369.0427691667,25936.4848491667
2017-04-06 20:00:00,43331.2378908333,22935.6415466667,28826.1818191667
2017-04-06 22:00:00,34675.7373516667,18952.2403258333,23963.1515133333
2017-04-07 00:00:00,26199.0096875000,14544.8065175000,18047.5151500000
2017-04-07 02:00:00,23705.4897733333,12793.9918541667,15984.0000008333
2017-04-07 04:00:00,24151.9052750000,13487.1690425000,15693.0909091667
2017-04-07 06:00:00,24129.6878366667,14513.3401225000,12508.6060600000
2017-04-07 08:00:00,31237.2012925000,16218.6354375000,15426.9090900000
2017-04-07 10:00:00,36395.7804075000,18267.0061108333,18050.9090900000
2017-04-07 12:00:00,33550.3982758333,19851.0183300000,18421.8181816667
2017-04-07 14:00:00,32089.7308933333,19232.9938900000,17275.6363650000
2017-04-07 16:00:00,31735.2852533333,17883.6048883333,17362.4242425000
2017-04-07 18:00:00,38600.9903116667,20892.1588600000,24714.1818175000
2017-04-07 20:00:00,42476.1248641667,21945.8248483333,28510.5454533333
2017-04-07 22:00:00,34901.0118408333,18146.9450108333,24358.7878783333
2017-04-08 00:00:00,26442.8848216667,13471.5885950000,18341.3333333333
2017-04-08 02:00:00,23950.9149608333,11941.0386975000,15438.0606066667
2017-04-08 04:00:00,24074.9192666667,11971.5885950000,15627.6363633333
2017-04-08 06:00:00,23081.3347683333,12186.9653775000,12291.8787866667
2017-04-08 08:00:00,29608.6114108333,16189.9185341667,15656.7272733333
2017-04-08 10:00:00,34121.3347683333,18851.1201608333,18558.0606066667
2017-04-08 12:00:00,34306.3078583333,18791.2423616667,19564.6060608333
2017-04-08 14:00:00,32481.3778258333,17551.8329950000,18692.8484850000
2017-04-08 16:00:00,31216.0172233333,15996.5376783333,18419.8787875000
2017-04-08 18:00:00,38348.3315400000,19223.5234216667,25081.6969700000
2017-04-08 20:00:00,42223.9827775000,21328.4114058333,28431.5151516667
2017-04-08 22:00:00,35338.1270191667,18981.5682275000,24456.7272725000
2017-04-09 00:00:00,26469.7524225000,14370.9775966667,18184.7272725000
2017-04-09 02:00:00,23532.4004308333,12306.7209783333,15862.3030308333
2017-04-09 04:00:00,23058.0839625000,11804.1751533333,15200.9696950000
2017-04-09 06:00:00,20863.2077500000,10326.1710803333,11709.5757583333
2017-04-09 08:00:00,27325.8988166667,12380.9572308333,14755.8787883333
2017-04-09 10:00:00,30865.1883750000,15896.9450091667,18026.6666658333
2017-04-09 12:00:00,31875.8234666667,16404.0733191667,18999.7575766667
2017-04-09 14:00:00,30176.9644783333,15254.4806533333,18522.6666650000
2017-04-09 16:00:00,29768.2669550000,15220.5702641667,18283.1515150000
2017-04-09 18:00:00,37342.8632933333,18509.2668025000,24439.2727266667
2017-04-09 20:00:00,41362.1528516667,21034.8268833333,27505.4545441667
2017-04-09 22:00:00,33955.4790091667,18493.3808550000,23085.0909091667
2017-04-10 00:00:00,26227.4273408333,14379.5315691667,17532.1212108333
2017-04-10 02:00:00,23749.9246508333,12946.7413425000,15485.5757583333
2017-04-10 04:00:00,23516.3832091667,13101.0183275000,14957.0909100000
2017-04-10 06:00:00,22657.1367066667,13638.3910375000,11623.7575758333
2017-04-10 08:00:00,29446.8891275000,17833.5030550000,14670.0606066667
2017-04-10 10:00:00,32001.8945100000,20697.2505091667,17739.6363641667
2017-04-10 12:00:00,34770.8073200000,21196.7413441667,19349.8181816667
2017-04-10 14:00:00,33672.8525300000,20559.4704683333,18067.3939400000
2017-04-10 16:00:00,33220.2368141667,18226.9857441667,18461.5757566667
2017-04-10 18:00:00,39550.6566208333,21238.2892075000,25215.5151525000
2017-04-10 20:00:00,41853.0032283333,22690.3258658333,27726.0606058333
2017-04-10 22:00:00,34223.1216366667,19076.8839116667,23032.2424266667
2017-04-11 00:00:00,26210.8934341667,14735.4378808333,17445.3333316667
2017-04-11 02:00:00,23642.9709366667,13320.3665983333,15688.2424258333
2017-04-11 04:00:00,23646.5877291667,13256.8228083333,15202.4242416667
2017-04-11 06:00:00,22859.1603866667,13441.6496966667,11736.2424241667
2017-04-11 08:00:00,29199.3972008333,17788.5947050000,15132.6060616667
2017-04-11 10:00:00,34598.7513466667,19962.5254575000,17658.6666666667
2017-04-11 12:00:00,34736.7061358333,20234.1140533333,18988.1212125000
2017-04-11 14:00:00,33788.0731966667,19746.8431766667,18295.2727266667
2017-04-11 16:00:00,32374.4241116667,17707.3319750000,17624.7272725000
2017-04-11 18:00:00,38793.1969858333,20162.9327900000,23946.1818183333
2017-04-11 20:00:00,42617.6964483333,22403.7678208333,27609.6969683333
2017-04-11 22:00:00,35667.7717975000,19265.3767808333,23585.4545450000
2017-04-12 00:00:00,27003.4876208333,14879.3279016667,17959.7575750000
2017-04-12 02:00:00,24318.7944025000,13258.0448075000,16002.9090908333
2017-04-12 04:00:00,23963.8320766667,13322.5050916667,15257.2121216667
2017-04-12 06:00:00,22939.7631858333,13597.1486750000,11454.5454533333
2017-04-12 08:00:00,29198.8805158333,17697.2505083333,14574.0606058333
2017-04-12 10:00:00,34563.1001083333,20370.3665991667,17602.9090908333
2017-04-12 12:00:00,35031.7330466667,20441.5478633333,19087.0303041667
2017-04-12 14:00:00,33634.6178675000,19991.2423625000,18451.3939400000
2017-04-12 16:00:00,32271.6038758333,17884.5213858333,17846.3030308333
2017-04-12 18:00:00,38132.3573733333,20484.0122208333,24012.6060616667
2017-04-12 20:00:00,42207.4488700000,22685.7433808333,27523.8787866667
2017-04-12 22:00:00,35168.1377833333,19606.6191450000,23487.5151525000
2017-04-13 00:00:00,26770.9795483333,15175.9674133333,17743.9999991667
2017-04-13 02:00:00,24220.6243275000,13540.9368633333,15902.5454550000
2017-04-13 04:00:00,23910.0968783333,13323.1160891667,15189.8181816667
2017-04-13 06:00:00,22817.8256200000,13547.9633400000,11692.1212116667
2017-04-13 08:00:00,28869.2357375000,16679.0224033333,16131.8787875000
2017-04-13 10:00:00,34118.7513458333,18706.6191433333,19404.6060600000
2017-04-13 12:00:00,35294.2088266667,19061.6089625000,20866.9090916667
2017-04-13 14:00:00,33858.3423033333,19561.7107933333,19605.3333325000
2017-04-13 16:00:00,32311.9052758333,18475.3564150000,18206.5454533333
2017-04-13 18:00:00,38753.9289550000,21295.7230141667,24751.0303016667
2017-04-13 20:00:00,42777.3519916667,23268.9409375000,28262.3030316667
2017-04-13 22:00:00,35545.3175450000,20004.3788200000,24295.2727283333
2017-04-14 00:00:00,27407.5349841667,15362.3217933333,18351.5151516667
2017-04-14 02:00:00,24513.0678141667,13341.1405291667,16022.7878791667
2017-04-14 04:00:00,24124.0043050000,13329.8370675000,15312.0000000000
2017-04-14 06:00:00,22928.3961250000,13588.5947041667,11356.1212116667
2017-04-14 08:00:00,28572.1420883333,17983.1975550000,14514.9090916667
2017-04-14 10:00:00,34151.8191608333,20611.4052950000,17715.3939391667
2017-04-14 12:00:00,33640.3014000000,20204.1751533333,18628.8484850000
2017-04-14 14:00:00,32842.0236816667,19789.6130350000,17679.9999991667
2017-04-14 16:00:00,31880.4736283333,18141.4460283333,17286.7878783333
2017-04-14 18:00:00,37404.8654475000,20332.7902250000,23635.8787866667
2017-04-14 20:00:00,42250.3336925000,22782.2810591667,27731.8787866667
2017-04-14 22:00:00,35693.6060275000,19902.3421591667,23643.6363641667
2017-04-15 00:00:00,27107.3412283333,15168.3299400000,18045.0909091667
2017-04-15 02:00:00,24206.6738433333,13497.2505091667,15809.4545450000
2017-04-15 04:00:00,23540.1507008333,13065.5804483333,15087.0303033333
2017-04-15 06:00:00,22180.2368141667,12838.2892050000,11674.6666675000
2017-04-15 08:00:00,27979.5048441667,17252.4439908333,15131.6363633333
2017-04-15 10:00:00,33240.3875141667,19678.4114058333,18387.3939383333
2017-04-15 12:00:00,33888.3100100000,19677.4949075000,19959.2727283333
2017-04-15 14:00:00,32728.8697541667,18774.1344191667,19284.3636358333
2017-04-15 16:00:00,31310.0538216667,17243.8900191667,18714.6666675000
2017-04-15 18:00:00,37859.5479008333,19797.8615075000,24569.2121225000
2017-04-15 20:00:00,42421.8729808333,21791.8533600000,28314.1818200000
2017-04-15 22:00:00,36218.5575891667,19431.8737275000,25187.3939375000
2017-04-16 00:00:00,27134.2088275000,14644.3991850000,18805.8181825000
2017-04-16 02:00:00,23858.4284175000,12410.8961300000,16403.3939391667
2017-04-16 04:00:00,22673.1539275000,11696.0285131667,15201.9393933333
2017-04-16 06:00:00,20091.7976325000,10383.2993877500,11455.0303025000
2017-04-16 08:00:00,24776.0602808333,13265.3767816667,14579.8787883333
2017-04-16 10:00:00,29965.6404733333,15695.9266808333,18139.1515141667
2017-04-16 12:00:00,30988.6759958333,16219.5519350000,19500.1212116667
2017-04-16 14:00:00,29468.5898825000,15505.6008141667,18636.6060608333
2017-04-16 16:00:00,28644.9946166667,15037.2708758333,18283.1515158333
2017-04-16 18:00:00,36167.9224966667,18476.8839108333,24416.9696966667
2017-04-16 20:00:00,42357.8040883333,21862.1181258333,28080.0000000000
2017-04-16 22:00:00,34744.9730891667,18620.1629333333,23124.8484841667
2017-04-17 00:00:00,26256.8783641667,14206.0081466667,17742.5454566667
2017-04-17 02:00:00,24064.0688925000,12724.6435841667,16025.6969691667
2017-04-17 04:00:00,23842.9278800000,13098.5743375000,15246.5454550000
2017-04-17 06:00:00,24772.9601716667,15017.7189391667,12379.6363633333
2017-04-17 08:00:00,29718.6652316667,18095.9266791667,14777.6969700000
2017-04-17 10:00:00,34742.9063508333,20055.3971491667,17806.5454541667
2017-04-17 12:00:00,35274.0581258333,20588.7983708333,18980.3636358333
2017-04-17 14:00:00,34258.2561883333,20148.2688383333,18393.6969700000
2017-04-17 16:00:00,33171.1517758333,18076.0692450000,18021.3333333333
2017-04-17 18:00:00,39964.5209908333,21033.6048891667,24346.1818183333
2017-04-17 20:00:00,44127.9655550000,23202.3421575000,28056.7272725000
2017-04-17 22:00:00,34908.2454250000,18939.4093683333,22820.8484850000
2017-04-18 00:00:00,26657.8256200000,14556.4154775000,17555.3939391667
2017-04-18 02:00:00,24347.2120558333,13073.5234233333,15569.9393958333
2017-04-18 04:00:00,24197.3735200000,12950.1018333333,14839.2727291667
2017-04-18 06:00:00,24829.7954791667,15014.0529533333,12322.9090916667
2017-04-18 08:00:00,30232.2497308333,18480.5498975000,15088.4848483333
2017-04-18 10:00:00,34819.3756725000,20637.0672091667,18047.5151508333
2017-04-18 12:00:00,35719.4402583333,21173.5234216667,19134.5454550000
2017-04-18 14:00:00,33889.3433791667,20232.5865575000,18000.0000000000
2017-04-18 16:00:00,32939.6770725000,18674.2362533333,17846.7878800000
2017-04-18 18:00:00,39570.8073200000,21424.9490833333,24000.0000008333
2017-04-18 20:00:00,43566.8460725000,23322.4032591667,27419.6363633333
2017-04-18 22:00:00,35063.2508075000,19570.5702641667,23090.9090908333
2017-04-19 00:00:00,26406.7168991667,14806.9246450000,17382.3030316667
2017-04-19 02:00:00,24170.5059200000,13571.4867608333,15683.3939400000
2017-04-19 04:00:00,24008.2669541667,13601.7311608333,14989.0909100000
2017-04-19 06:00:00,24841.1625408333,14781.5682283333,12203.1515158333
2017-04-19 08:00:00,30868.8051650000,18149.0835025000,15026.4242425000
2017-04-19 10:00:00,35129.3864358333,20911.4052966667,17968.4848475000
2017-04-19 12:00:00,36081.1194833333,21464.9694491667,19323.6363641667
2017-04-19 14:00:00,34438.0624325000,21012.5254600000,18364.6060600000
2017-04-19 16:00:00,33216.6200216667,19153.5641541667,18395.1515133333
2017-04-19 18:00:00,40087.4919283333,21874.3380850000,24316.1212125000
2017-04-19 20:00:00,43082.1959091667,22982.3828916667,27416.2424250000
2017-04-19 22:00:00,33959.6124866667,18936.0488800000,22587.6363633333
2017-04-20 00:00:00,25986.1356291667,14645.3156816667,16980.3636350000
2017-04-20 02:00:00,24063.0355208333,13197.5560066667,15516.6060591667
2017-04-20 04:00:00,23617.6533900000,13164.2566191667,14640.4848500000
2017-04-20 06:00:00,24610.7212058333,15011.6089608333,12120.7272741667
2017-04-20 08:00:00,30031.7761016667,18354.3788200000,14740.8484850000
2017-04-20 10:00:00,34868.9773950000,20885.4378816667,18245.8181825000
2017-04-20 12:00:00,25891.0656616667,26879.0224041667,19607.2727275000
2017-04-20 14:00:00,26223.8105491667,29279.9388983333,19284.3636350000
2017-04-20 16:00:00,25512.3358441667,28514.0529541667,19551.0303025000
2017-04-20 18:00:00,33317.8902041667,29496.2321791667,25393.4545466667
2017-04-20 20:00:00,37236.4262633333,27930.8553983333,27875.8787883333
2017-04-20 22:00:00,29839.0527441667,22219.2464358333,22618.6666658333
2017-04-21 00:00:00,23267.8579125000,16741.3441966667,17472.9696958333
2017-04-21 02:00:00,21591.2163608333,15142.3625258333,15882.1818175000
2017-04-21 04:00:00,21413.9935416667,15073.6252541667,14592.0000000000
2017-04-21 06:00:00,23223.9397216667,16150.8146658333,11906.9090908333
